date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:56	1520/1520	---M--	200	added ('OK')	image/png	etag:%225f0-65ec545b-a862459cefa6c6bc;;;%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/banner/4.png	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/banner/4.png	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/css/demo-1.css)
13:10:57	229073/229073	---M-Z	200	added ('OK')	text/css	etag:%2237ed1-65ec545b-18e608735eb6fba1;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/css/style.css	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/css/style.css	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/faq.html)
13:10:57	328/328	---M-Z	200	added ('OK')	image/svg+xml	etag:%22148-65ec545b-259cd03eae99c91d;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/track-1.svg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/track-1.svg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/track-order.html)
13:10:57	1011/1011	---M-Z	200	added ('OK')	image/svg+xml	etag:%223f3-65ec545b-e12aae1cccd59be4;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/track-2.svg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/track-2.svg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/track-order.html)
13:10:57	325/325	---M-Z	200	added ('OK')	image/svg+xml	etag:%22145-65ec545b-b7086c8f391616e4;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/track-3.svg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/track-3.svg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/track-order.html)
13:10:57	415/415	---M-Z	200	added ('OK')	image/svg+xml	etag:%2219f-65ec545b-e259ca09054c2231;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/track-4.svg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/track-4.svg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/track-order.html)
13:10:58	332/332	---M-Z	200	added ('OK')	image/svg+xml	etag:%2214c-65ec545b-bd557dbdb5e426d;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/track-5.svg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/track-5.svg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/track-order.html)
13:10:58	160104/160104	---M--	200	added ('OK')	image/png	etag:%2227168-65ec545b-5935595dd83ce788;;;%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/common/login.png	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/common/login.png	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/login.html)
13:10:58	2661/2661	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a65-65ec545b-ff427a73a84027f6;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/grid.svg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/grid.svg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/shop-left-sidebar-col-3.html)
13:10:59	1889/1889	---M-Z	200	added ('OK')	image/svg+xml	etag:%22761-65ec545b-c4dfe7d50b550895;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/list.svg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/list.svg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/shop-left-sidebar-col-3.html)
13:10:59	1795/1795	---M-Z	200	added ('OK')	image/svg+xml	etag:%22703-65ec545b-1135ce849f8ee938;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/filter.svg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/filter.svg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/shop-full-width.html)
13:11:00	66275/66275	---M--	200	added ('OK')	image/jpeg	etag:%22102e3-65ec545b-997f53962e48b56c;;;%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/banner/6.jpg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/banner/6.jpg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/shop-banner-left-sidebar-col-3.html)
13:11:00	49824/49824	---M--	200	added ('OK')	image/jpeg	etag:%22c2a0-65ec545b-c0d4e1b093cf17e5;;;%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/banner/7.jpg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/banner/7.jpg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/shop-banner-left-sidebar-col-3.html)
13:11:02	19398/19398	---M--	200	added ('OK')	image/jpeg	etag:%224bc6-65ec545b-f8f62ba7cae19c97;;;%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/user/1.jpg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/user/1.jpg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/product-left-sidebar.html)
13:11:02	16410/16410	---M--	200	added ('OK')	image/jpeg	etag:%22401a-65ec545b-aafc810008348738;;;%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/user/2.jpg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/user/2.jpg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/product-left-sidebar.html)
13:11:03	266632/266632	---M--	200	added ('OK')	image/jpeg	etag:%2241188-65ec545b-61c43c662bcc623;;;%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/news/7.jpg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/news/7.jpg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/blog-detail-left-sidebar.html)
13:11:03	319503/319503	---M--	200	added ('OK')	image/png	etag:%224e00f-65ec545b-41219d9d307e70a2;;;%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/common/about.png	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/common/about.png	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/about-us.html)
13:11:03	2838/2838	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b16-65ec545b-58827f5d89be340f;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/top-quotes.svg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/top-quotes.svg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/about-us.html)
13:11:03	2842/2842	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b1a-65ec545b-c6fe89f4a6ad2d01;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/bottom-quotes.svg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/icons/bottom-quotes.svg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/about-us.html)
13:11:03	18403/18403	---M--	200	added ('OK')	image/jpeg	etag:%2247e3-65ec545b-4cd998cdaea86180;;;%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/user/3.jpg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/user/3.jpg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/about-us.html)
13:11:03	23453/23453	---M--	200	added ('OK')	image/jpeg	etag:%225b9d-65ec545b-f9bf357b8f759689;;;%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/user/4.jpg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/user/4.jpg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/about-us.html)
13:11:04	35952/35952	---M--	200	added ('OK')	image/jpeg	etag:%228c70-65ec545b-f30b22fddf1466e0;;;%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/user/5.jpg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/user/5.jpg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/about-us.html)
13:11:04	17711/17711	---M--	200	added ('OK')	image/jpeg	etag:%22452f-65ec545b-397f9ecca550a4a5;;;%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/user/6.jpg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/user/6.jpg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/about-us.html)
13:11:04	36848/36848	---M--	200	added ('OK')	image/jpeg	etag:%228ff0-65ec545b-c284706ce7e71a0d;;;%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/user/7.jpg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/user/7.jpg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/about-us.html)
13:11:05	69922/69922	---M--	200	added ('OK')	image/jpeg	etag:%2211122-65ec545b-bd9e55e92567d415;;;%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/product-images/39_1.jpg	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/img/product-images/39_1.jpg	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/discover.html)
13:11:05	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-639c57d8-b0dba2d43a306af2;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/e	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/e.ef.delayed	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/js/plugins/swiper-bundle.min.js)
13:11:06	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-639c57d8-b0dba2d43a306af2;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/this.params.url	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/this.params.url	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/js/plugins/swiper-bundle.min.js)
13:11:06	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-639c57d8-b0dba2d43a306af2;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/t	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/t	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/js/plugins/fontawesome.js)
13:11:06	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-639c57d8-b0dba2d43a306af2;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/GET	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/GET	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/js/plugins/fontawesome.js)
13:11:07	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-639c57d8-b0dba2d43a306af2;gz%22	https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/wishlist.html	C:/Users/MACHINE/Downloads/demo/pro/maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/wishlist.html	(from https://maraviyainfotech.com/wrapbootstrap/masterkart-html/masterkart-html/assets/js/main.js)
